default_auroc,default_auprc,default_f1_positive,default_f1_macro,default_balanced_accuracy,default_sensitivity,default_specificity,default_ppv,default_npv,default_tp,default_fp,default_tn,default_fn,default_brier_score,default_threshold_used,default_sens_at_90spec,default_sens_at_85spec,tuned_auroc,tuned_auprc,tuned_f1_positive,tuned_f1_macro,tuned_balanced_accuracy,tuned_sensitivity,tuned_specificity,tuned_ppv,tuned_npv,tuned_tp,tuned_fp,tuned_tn,tuned_fn,tuned_brier_score,tuned_threshold_used,tuned_sens_at_90spec,tuned_sens_at_85spec,cal_brier_score,cal_ece,cal_mce,val_fold,opt_threshold,n_train,n_val,n_pos_train,n_pos_val,n_features_selected,best_params,best_inner_auroc
0.8494252873563218,0.6378573640530163,0.56,0.7345454545454546,0.707471264367816,0.4666666666666667,0.9482758620689655,0.7,0.873015873015873,7,3,55,8,0.11962762217028317,0.5,0.5333333333333333,0.6666666666666666,0.8494252873563218,0.6378573640530163,0.6341463414634146,0.7456445993031359,0.821264367816092,0.8666666666666667,0.7758620689655172,0.5,0.9574468085106383,13,13,45,2,0.11962762217028317,0.11915034290099773,0.5333333333333333,0.6666666666666666,0.11962762217028317,0.08603328267416017,0.4582381670265665,0,0.11915034290099773,290,73,61,15,40,"{'subsample': 1.0, 'reg_lambda': 10.0, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.2, 'colsample_bytree': 0.6}",0.9020581266384352
0.9275862068965517,0.8618095238095238,0.7272727272727273,0.8238133547868061,0.8482758620689655,0.8,0.896551724137931,0.6666666666666666,0.9454545454545454,12,6,52,3,0.08756522961161267,0.5,0.8,0.8,0.9275862068965517,0.8618095238095238,0.8,0.8741379310344828,0.8741379310344828,0.8,0.9482758620689655,0.8,0.9482758620689655,12,3,55,3,0.08756522961161267,0.5551150887045997,0.8,0.8,0.08756522961161267,0.09583631991318241,0.4729109600483422,1,0.5551150887045997,290,73,61,15,40,"{'subsample': 0.6, 'reg_lambda': 10.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.8986281256301674
0.8563596491228069,0.7838532456528147,0.7333333333333333,0.832183908045977,0.8174342105263157,0.6875,0.9473684210526315,0.7857142857142857,0.9152542372881356,11,3,54,5,0.09223067902209536,0.5,0.75,0.75,0.8563596491228069,0.7838532456528147,0.7741935483870968,0.8566619915848528,0.8486842105263157,0.75,0.9473684210526315,0.8,0.9310344827586207,12,3,54,4,0.09223067902209536,0.4819991367042767,0.75,0.75,0.09223067902209536,0.08718554490560441,0.5206758718498665,2,0.4819991367042767,290,73,60,16,40,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9037255495059489
0.8678362573099415,0.6203014722635466,0.5384615384615384,0.7183833116036507,0.6982456140350877,0.4666666666666667,0.9298245614035088,0.6363636363636364,0.8688524590163934,7,4,53,8,0.11056359900659989,0.5,0.5333333333333333,0.8,0.8678362573099415,0.6203014722635466,0.6857142857142857,0.7923984272608127,0.8298245614035088,0.8,0.8596491228070176,0.6,0.9423076923076923,12,8,49,3,0.11056359900659989,0.22022340177760968,0.5333333333333333,0.8,0.11056359900659989,0.044233312232661894,0.1531285218532379,3,0.22022340177760968,291,72,61,15,40,"{'subsample': 0.6, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.901833156886469
0.9017543859649122,0.7755137109740691,0.6923076923076923,0.8122555410691004,0.7824561403508772,0.6,0.9649122807017544,0.8181818181818182,0.9016393442622951,9,2,55,6,0.09102827012200301,0.5,0.6666666666666666,0.8,0.9017543859649122,0.7755137109740691,0.7027027027027027,0.7999494821924729,0.8543859649122807,0.8666666666666667,0.8421052631578947,0.5909090909090909,0.96,13,9,48,2,0.09102827012200301,0.18292435622501774,0.6666666666666666,0.8,0.09102827012200301,0.01885479570802061,0.25599991268283223,4,0.18292435622501774,291,72,61,15,40,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.8800098306110103
