default_auroc,default_auprc,default_f1_positive,default_f1_macro,default_balanced_accuracy,default_sensitivity,default_specificity,default_ppv,default_npv,default_tp,default_fp,default_tn,default_fn,default_brier_score,default_threshold_used,default_sens_at_90spec,default_sens_at_85spec,tuned_auroc,tuned_auprc,tuned_f1_positive,tuned_f1_macro,tuned_balanced_accuracy,tuned_sensitivity,tuned_specificity,tuned_ppv,tuned_npv,tuned_tp,tuned_fp,tuned_tn,tuned_fn,tuned_brier_score,tuned_threshold_used,tuned_sens_at_90spec,tuned_sens_at_85spec,cal_brier_score,cal_ece,cal_mce,val_fold,opt_threshold,n_train,n_val,n_pos_train,n_pos_val,n_features_selected,best_params,best_inner_auroc
0.8747126436781609,0.6827145985601271,0.45454545454545453,0.6788856304985337,0.6494252873563219,0.3333333333333333,0.9655172413793104,0.7142857142857143,0.8484848484848485,5,2,56,10,0.1089192819475809,0.5,0.5333333333333333,0.7333333333333333,0.8747126436781609,0.6827145985601271,0.6190476190476191,0.7326007326007327,0.8126436781609195,0.8666666666666667,0.7586206896551724,0.48148148148148145,0.9565217391304348,13,14,44,2,0.1089192819475809,0.2106671668739862,0.5333333333333333,0.7333333333333333,0.1089192819475809,0.07448911186393521,0.6287817345388278,0,0.2106671668739862,290,73,61,15,40,{'C': 0.1},0.897968340391208
0.9022988505747126,0.8402826086956522,0.8,0.8793388429752067,0.8333333333333333,0.6666666666666666,1.0,1.0,0.9206349206349206,10,0,58,5,0.09044162413772894,0.5,0.7333333333333333,0.7333333333333333,0.9022988505747126,0.8402826086956522,0.8148148148148148,0.8863990040460629,0.8580459770114942,0.7333333333333333,0.9827586206896551,0.9166666666666666,0.9344262295081968,11,1,57,4,0.09044162413772894,0.4912994058260199,0.7333333333333333,0.7333333333333333,0.09044162413772894,0.1279426570911396,0.41883607920751975,1,0.4912994058260199,290,73,61,15,40,{'C': 0.1},0.888256200846945
0.8475877192982456,0.706966520582592,0.6153846153846154,0.766025641025641,0.7324561403508771,0.5,0.9649122807017544,0.8,0.873015873015873,8,2,55,8,0.10569598447540231,0.5,0.8125,0.8125,0.8475877192982456,0.706966520582592,0.7647058823529411,0.8466386554621849,0.862390350877193,0.8125,0.9122807017543859,0.7222222222222222,0.9454545454545454,13,5,52,3,0.10569598447540231,0.2265124820279602,0.8125,0.8125,0.10569598447540231,0.10831120422347867,0.6555956718589936,2,0.2265124820279602,290,73,60,16,40,{'C': 0.1},0.910657390602944
0.847953216374269,0.5469743999155764,0.5925925925925926,0.7492877492877492,0.7315789473684211,0.5333333333333333,0.9298245614035088,0.6666666666666666,0.8833333333333333,8,4,53,7,0.1309837464434834,0.5,0.5333333333333333,0.5333333333333333,0.847953216374269,0.5469743999155764,0.5769230769230769,0.6688963210702341,0.8070175438596492,1.0,0.6140350877192983,0.40540540540540543,1.0,15,22,35,0,0.1309837464434834,0.1015198861329154,0.5333333333333333,0.5333333333333333,0.1309837464434834,0.15566251260378378,0.9964674472931125,3,0.1015198861329154,291,72,61,15,40,{'C': 0.01},0.8957331367211131
0.8900584795321638,0.7384859014859015,0.64,0.7821848739495798,0.7491228070175439,0.5333333333333333,0.9649122807017544,0.8,0.8870967741935484,8,2,55,7,0.09346226890654369,0.5,0.6666666666666666,0.7333333333333333,0.8900584795321638,0.7384859014859015,0.5769230769230769,0.6688963210702341,0.8070175438596492,1.0,0.6140350877192983,0.40540540540540543,1.0,15,22,35,0,0.09346226890654369,0.08478176062360945,0.6666666666666666,0.7333333333333333,0.09346226890654369,0.04062903399946195,0.5344766188494459,4,0.08478176062360945,291,72,61,15,40,{'C': 0.01},0.8945232153660012
