feature,mean_FP,mean_TN,std_FP,std_TN,mean_difference,cohen_d,abs_cohen_d
st_V2_high_takeoff_gt_2mm_mean,0.125,0.4028298234168013,0.33071891388307384,0.447083148717081,-0.2778298234168013,-0.6249371820268901,0.6249371820268901
morph_V2_high_takeoff_gt_2mm_mean,0.125,0.4028298234168013,0.33071891388307384,0.447083148717081,-0.2778298234168013,-0.6249371820268901,0.6249371820268901
sq_III_range,0.695875,1.0441227436823104,0.18736290821558038,0.565044357310302,-0.3482477436823104,-0.6232176506752103,0.6232176506752103
st_V3_st_j80_max,0.13699999999999998,0.2361534296028881,0.07923383115816121,0.16113909422233258,-0.09915342960288812,-0.621180764715001,0.621180764715001
morph_V3_t_mean_max,-0.014698863636363625,0.01027590512116419,0.03232298373656576,0.04051640547856501,-0.024974768757527813,-0.619201643834526,0.619201643834526
st_V3_st_j40_max,0.07499999999999998,0.15263357400722022,0.052043251243557034,0.126721219046143,-0.07763357400722024,-0.6190304129388289,0.6190304129388289
morph_V2_high_takeoff_gt_1mm_min,0.25,0.555956678700361,0.4330127018922193,0.4968589841281171,-0.30595667870036103,-0.6176214031763918,0.6176214031763918
st_V2_high_takeoff_gt_1mm_min,0.25,0.555956678700361,0.4330127018922193,0.4968589841281171,-0.30595667870036103,-0.6176214031763918,0.6176214031763918
st_V3_st_area_above_baseline_mean,0.9107427759740259,1.7243448067834317,0.6330092579009692,1.3565785124260348,-0.8136020308094059,-0.6056335363150291,0.6056335363150291
morph_V3_covedness_score_mean,0.20556364989177484,0.13889059443384266,0.14986115425856178,0.11154510194773602,0.06667305545793217,0.5918594365955798,0.5918594365955798
st_V2_high_takeoff_gt_2mm_median,0.125,0.40794223826714804,0.33071891388307384,0.48776557914790214,-0.28294223826714804,-0.5839936195201477,0.5839936195201477
morph_V2_high_takeoff_gt_2mm_median,0.125,0.40794223826714804,0.33071891388307384,0.48776557914790214,-0.28294223826714804,-0.5839936195201477,0.5839936195201477
st_V3_st_area_above_baseline_median,0.93178125,1.7234196750902526,0.6545278646367452,1.3717751063648562,-0.7916384250902526,-0.5826830912623637,0.5826830912623637
st_V2_high_takeoff_gt_2mm_std,0.0,0.10013850612666556,0.0,0.17506254455688178,-0.10013850612666556,-0.579223999808899,0.579223999808899
morph_V2_high_takeoff_gt_2mm_std,0.0,0.10013850612666556,0.0,0.17506254455688178,-0.10013850612666556,-0.579223999808899,0.579223999808899
st_V3_st_area_above_baseline_min,0.63146875,1.348552346570397,0.6056336356130969,1.2580051410806987,-0.717083596570397,-0.5755106325284136,0.5755106325284136
morph_V3_high_takeoff_gt_2mm_max,0.0,0.24187725631768953,0.0,0.4282203278616234,-0.24187725631768953,-0.5719610183283758,0.5719610183283758
st_V3_high_takeoff_gt_2mm_max,0.0,0.24187725631768953,0.0,0.4282203278616234,-0.24187725631768953,-0.5719610183283758,0.5719610183283758
st_V3_st_j80_mean,0.10420423430735926,0.18791849637997193,0.06797929626772524,0.148158883565976,-0.08371426207261268,-0.5706293380309545,0.5706293380309545
st_V3_st_j60_mean,0.07214671266233763,0.14419529226027844,0.05599995879050822,0.12964788136363387,-0.07204857959794081,-0.56140152119919,0.56140152119919
st_V3_st_j60_median,0.07318749999999999,0.14466696750902527,0.0559326813566988,0.1299448399395108,-0.07147946750902529,-0.5557032918467443,0.5557032918467443
st_V3_st_j20_max,0.06431249999999994,0.1327581227436823,0.052788456065223234,0.12475646737717683,-0.06844562274368235,-0.5542905545922987,0.5542905545922987
st_V3_st_j80_median,0.10712499999999996,0.18804602888086638,0.06976007991681206,0.1488589706503272,-0.08092102888086643,-0.548932461106861,0.548932461106861
cl_v1v2_slope_consistency,0.5,0.740072202166065,0.5,0.4385947306422365,-0.24007220216606495,-0.5453497930657811,0.5453497930657811
st_V1_high_takeoff_gt_2mm_std,0.0,0.08776490133989025,0.0,0.16733601820600852,-0.08776490133989025,-0.5310924347118782,0.5310924347118782
morph_V1_high_takeoff_gt_2mm_std,0.0,0.08776490133989025,0.0,0.16733601820600852,-0.08776490133989025,-0.5310924347118782,0.5310924347118782
st_V3_st_j80_min,0.06899999999999998,0.1409115523465704,0.07019837961092834,0.13923125171810724,-0.07191155234657043,-0.5213208801445752,0.5213208801445752
morph_V3_t_mean_median,-0.029423295454545428,-0.012094333175908335,0.03762845069686751,0.03314967272806579,-0.017328962278637092,-0.5208940588268303,0.5208940588268303
st_V3_st_j40_mean,0.05432393127705621,0.11601555340316591,0.05011794815894088,0.1199709115245717,-0.0616916221261097,-0.5195530611854735,0.5195530611854735
st_V3_high_takeoff_gt_1mm_median,0.125,0.37364620938628157,0.33071891388307384,0.48283764613142205,-0.24864620938628157,-0.5183831132183129,0.5183831132183129
morph_V3_high_takeoff_gt_1mm_median,0.125,0.37364620938628157,0.33071891388307384,0.48283764613142205,-0.24864620938628157,-0.5183831132183129,0.5183831132183129
sq_aVL_min,-0.17662499999999998,-0.3124440433212996,0.08560656735905255,0.26726925256573203,0.13581904332129963,0.5139088114978869,0.5139088114978869
st_V3_st_j60_std,0.01620092547516206,0.02272920127145847,0.00706822732790053,0.013002280201874272,-0.006528275796296411,-0.5065195381127493,0.5065195381127493
st_V3_high_takeoff_gt_1mm_mean,0.14772727272727273,0.3741788537396891,0.32758034784999035,0.45394312684074317,-0.2264515810124164,-0.5018378151469518,0.5018378151469518
morph_V3_high_takeoff_gt_1mm_mean,0.14772727272727273,0.3741788537396891,0.32758034784999035,0.45394312684074317,-0.2264515810124164,-0.5018378151469518,0.5018378151469518
st_V3_st_j40_median,0.056718749999999964,0.11643050541516245,0.05034745486057364,0.12039887040754338,-0.059711755415162486,-0.5010893496746988,0.5010893496746988
