default_auroc,default_auprc,default_f1_positive,default_f1_macro,default_balanced_accuracy,default_sensitivity,default_specificity,default_ppv,default_npv,default_tp,default_fp,default_tn,default_fn,default_brier_score,default_threshold_used,default_sens_at_90spec,default_sens_at_85spec,tuned_auroc,tuned_auprc,tuned_f1_positive,tuned_f1_macro,tuned_balanced_accuracy,tuned_sensitivity,tuned_specificity,tuned_ppv,tuned_npv,tuned_tp,tuned_fp,tuned_tn,tuned_fn,tuned_brier_score,tuned_threshold_used,tuned_sens_at_90spec,tuned_sens_at_85spec,val_fold,n_features,n_train,n_val
0.8839080459770116,0.7975965813118204,0.64,0.782809917355372,0.7494252873563219,0.5333333333333333,0.9655172413793104,0.8,0.8888888888888888,8,2,56,7,0.09971802877705653,0.5,0.7333333333333333,0.8,0.8839080459770116,0.7975965813118204,0.7333333333333333,0.832183908045977,0.832183908045977,0.7333333333333333,0.9310344827586207,0.7333333333333333,0.9310344827586207,11,4,54,4,0.09971802877705653,0.4435823114342914,0.7333333333333333,0.8,0,633,290,73
0.9287356321839081,0.8138706716624337,0.6666666666666666,0.7787878787878788,0.8224137931034483,0.8,0.8448275862068966,0.5714285714285714,0.9423076923076923,12,9,49,3,0.09745981357020086,0.5,0.6666666666666666,0.8,0.9287356321839081,0.8138706716624337,0.6829268292682927,0.7795586527293845,0.8632183908045977,0.9333333333333333,0.7931034482758621,0.5384615384615384,0.9787234042553191,14,12,46,1,0.09745981357020086,0.3550510799176538,0.6666666666666666,0.8,1,633,290,73
0.7236842105263158,0.4853541406532804,0.4444444444444444,0.6591970121381886,0.643640350877193,0.375,0.9122807017543859,0.5454545454545454,0.8387096774193549,6,5,52,10,0.1567838416781412,0.5,0.4375,0.5,0.7236842105263158,0.4853541406532804,0.5128205128205128,0.6676252096812845,0.6984649122807017,0.625,0.7719298245614035,0.43478260869565216,0.88,10,13,44,6,0.1567838416781412,0.3812160896656053,0.4375,0.5,2,633,290,73
0.8046783625730994,0.5240693138990352,0.4444444444444444,0.6581196581196581,0.6473684210526316,0.4,0.8947368421052632,0.5,0.85,6,6,51,9,0.13325788808417396,0.5,0.3333333333333333,0.6,0.8046783625730994,0.5240693138990352,0.6111111111111112,0.7407407407407407,0.7789473684210526,0.7333333333333333,0.8245614035087719,0.5238095238095238,0.9215686274509803,11,10,47,4,0.13325788808417396,0.25404284920590403,0.3333333333333333,0.6,3,633,291,72
0.904093567251462,0.8022989299001293,0.6666666666666666,0.7948717948717949,0.7736842105263158,0.6,0.9473684210526315,0.75,0.9,9,3,54,6,0.09072286564738362,0.5,0.8,0.8,0.904093567251462,0.8022989299001293,0.7741935483870968,0.8561233228661147,0.8649122807017544,0.8,0.9298245614035088,0.75,0.9464285714285714,12,4,53,3,0.09072286564738362,0.432631043695455,0.8,0.8,4,633,291,72
