default_auroc,default_auprc,default_f1_positive,default_f1_macro,default_balanced_accuracy,default_sensitivity,default_specificity,default_ppv,default_npv,default_tp,default_fp,default_tn,default_fn,default_brier_score,default_threshold_used,default_sens_at_90spec,default_sens_at_85spec,tuned_auroc,tuned_auprc,tuned_f1_positive,tuned_f1_macro,tuned_balanced_accuracy,tuned_sensitivity,tuned_specificity,tuned_ppv,tuned_npv,tuned_tp,tuned_fp,tuned_tn,tuned_fn,tuned_brier_score,tuned_threshold_used,tuned_sens_at_90spec,tuned_sens_at_85spec,val_fold,n_features,n_train,n_val
0.8632183908045977,0.7207911082052958,0.5,0.7103174603174602,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8529411764705882,5,0,58,10,0.11190506578150962,0.5,0.5333333333333333,0.7333333333333333,0.8632183908045977,0.7207911082052958,0.6666666666666666,0.7787878787878788,0.8224137931034483,0.8,0.8448275862068966,0.5714285714285714,0.9423076923076923,12,9,49,3,0.11190506578150962,0.2953910133774863,0.5333333333333333,0.7333333333333333,0,746,290,73
0.9298850574712645,0.8155049375575691,0.7058823529411765,0.8082983193277311,0.8396551724137931,0.8,0.8793103448275862,0.631578947368421,0.9444444444444444,12,7,51,3,0.09474930778227052,0.5,0.7333333333333333,0.8666666666666667,0.9298850574712645,0.8155049375575691,0.7428571428571429,0.8308880308880309,0.8729885057471265,0.8666666666666667,0.8793103448275862,0.65,0.9622641509433962,13,7,51,2,0.09474930778227052,0.4742754785248672,0.7333333333333333,0.8666666666666667,1,746,290,73
0.7214912280701755,0.5058540723211482,0.2857142857142857,0.5828571428571429,0.5762061403508771,0.1875,0.9649122807017544,0.6,0.8088235294117647,3,2,55,13,0.1495468972480893,0.5,0.4375,0.5,0.7214912280701755,0.5058540723211482,0.5405405405405406,0.6922886188941235,0.7160087719298245,0.625,0.8070175438596491,0.47619047619047616,0.8846153846153846,10,11,46,6,0.1495468972480893,0.32196095475074893,0.4375,0.5,2,746,290,73
0.8222222222222223,0.5200968811558714,0.34782608695652173,0.6119295724038807,0.5982456140350877,0.26666666666666666,0.9298245614035088,0.5,0.828125,4,4,53,11,0.12876750094625938,0.5,0.4,0.6666666666666666,0.8222222222222223,0.5200968811558714,0.6153846153846154,0.7362637362637363,0.7947368421052632,0.8,0.7894736842105263,0.5,0.9375,12,12,45,3,0.12876750094625938,0.2531269436265662,0.4,0.6666666666666666,3,746,291,72
0.9122807017543859,0.8159395043015732,0.6153846153846154,0.7653194263363755,0.7403508771929824,0.5333333333333333,0.9473684210526315,0.7272727272727273,0.8852459016393442,8,3,54,7,0.09098774654020908,0.5,0.8,0.8,0.9122807017543859,0.8159395043015732,0.7741935483870968,0.8561233228661147,0.8649122807017544,0.8,0.9298245614035088,0.75,0.9464285714285714,12,4,53,3,0.09098774654020908,0.38342284481392563,0.8,0.8,4,746,291,72
