feature,mean_abs_shap_brugada,mean_abs_shap_normal,mean_shap_brugada,mean_shap_normal,class_differential
sq_V5_max,0.009631064232732888,0.013133980405649944,0.002992185396877549,-0.0013789567746585526,-0.0035029161729170557
st_V2_j_point_amplitude_min,0.0096157877220723,0.017285369962375938,0.003852352168116906,-0.0008771451402987693,-0.0076695822403036375
st_V3_rs_ratio_mean,0.009610639676623232,0.007898803923655459,0.003280995806654618,-0.0004898909261313897,0.0017118357529677733
sq_aVR_range,0.009504593930599315,0.008340330949825472,0.002664041515978932,-0.00037848351867253075,0.0011642629807738433
sq_V2_std,0.009463879598892791,0.011209276525761246,0.0036637718803984266,-0.0005629550188760493,-0.001745396926868455
morph_V2_t_peak_value_min,0.00935302290636555,0.009062120885286417,-0.0005318908973008823,-0.0001287387101505447,0.00029090202107913236
sq_II_rms,0.009268707227893165,0.0061961914244584824,0.0023183356541650046,-0.0008164139584563547,0.003072515803434683
morph_V3_t_polarity_std,0.009169592251756054,0.010872615061064296,-0.0006880233547111187,-0.0016955553033496265,-0.0017030228093082422
morph_V3_trough_depth_between_humps_median,0.008994732106741706,0.009425363519330592,0.0038013228477517965,-0.0027506434997612277,-0.0004306314125888857
st_V1_j_point_confidence_median,0.008991057283588138,0.011879918214569728,0.006068656598462868,0.0013036651604318827,-0.0028888609309815905
morph_V2_high_takeoff_gt_1mm_median,0.008926985639294503,0.012219113121620448,0.008926985639294503,-0.004125764406049291,-0.0032921274823259454
sq_aVL_range,0.008908339256396204,0.013388230786739928,-0.0029978523321302643,0.002804723078099434,-0.0044798915303437235
morph_V2_trough_depth_between_humps_max,0.008856063272902033,0.007787351286207473,-0.00030654479896552494,0.0015198590549662992,0.0010687119866945602
st_V1_st_monotonicity_min,0.008826847213249962,0.012078452779530563,0.004138634821758477,-0.0009132546986285294,-0.0032516055662806017
morph_V2_t_amplitude_mean,0.008759641783238419,0.00652934923677181,-0.0006077474386333371,-0.0012527661338993699,0.002230292546466609
morph_V2_t_mean_median,0.008706100963570761,0.006066554034719373,-0.0035088911129308774,-0.0014121290009455865,0.0026395469288513877
sq_III_baseline_drift,0.008565886427501297,0.010146619197928714,-0.0023048024928491403,0.0018902042963726902,-0.0015807327704274177
st_V2_high_takeoff_gt_1mm_min,0.008392646445549625,0.007634235893989475,0.008392646445549625,0.00023722312422890906,0.0007584105515601501
st_V2_st_slope_j0_j40_min,0.008385151600661236,0.011328454486610367,0.002764171676122047,-0.001036063969680444,-0.00294330288594913
sq_V1_mean,0.008382136456815409,0.007621163108129717,0.004812711204500175,0.0013270856755483792,0.0007609733486856913
st_V2_r_amplitude_max,0.00837833325403102,0.009013983481644727,-0.0013028628587428632,0.00018760606360977312,-0.0006356502276137072
sq_aVR_std,0.008325863928996645,0.008798934167611142,0.0002671988551523547,0.0008344252340216732,-0.000473070238614497
st_V2_st_j80_j0_ratio_max,0.008235078655232327,0.007685244784265333,0.0012857669888456432,0.00016142468127172528,0.0005498338709669934
st_V1_st_j20_std,0.008224147318519249,0.009507710979440162,0.0007784541975706829,0.001206676794949414,-0.0012835636609209132
st_V3_st_area_above_baseline_min,0.008186693010533099,0.008769813690282601,8.966729081677385e-05,-0.0006755391207202341,-0.0005831206797495027
morph_V3_trough_depth_between_humps_std,0.008164716972846923,0.020261496551665842,0.008164716972846923,-0.006489242054165091,-0.012096779578818918
st_V3_st_curvature_sign_min,0.00813279780020053,0.008879652661644581,0.003294291848954008,0.001071829955395347,-0.0007468548614440514
morph_V2_t_inversion_indicator_max,0.008035604417213743,0.017231004532955497,-0.0034358202040464816,0.0021810837885209346,-0.009195400115741754
sq_I_rms,0.008022260698489839,0.008921301408868784,-0.0033760688010309125,-0.003076610911657016,-0.0008990407103789452
sq_aVR_min,0.008020547488459227,0.00836651764256808,0.00036225139531061227,-0.001962951287864112,-0.0003459701541088534
morph_V1_high_takeoff_gt_2mm_mean,0.007959007550962257,0.007207316376710181,0.0022976839486019336,2.498695633342667e-06,0.000751691174252076
sq_V6_range,0.007943367120368689,0.0076799253293212385,-0.0021309954217194017,-0.0001547433613095417,0.0002634417910474503
st_V2_s_amplitude_n_valid,0.007924589409468392,0.006099102340755447,0.003593916421829668,-0.003206708296185897,0.0018254870687129457
morph_V1_t_peak_value_std,0.007882516720136122,0.007750640891992098,-0.00039968046335209337,1.6500994576080527e-06,0.0001318758281440239
cl_mean_st_j40_v1v3,0.00787979259835798,0.007586048994463166,-0.0015192260680793896,-0.00040873886603629586,0.00029374360389481345
st_V3_r_amplitude_min,0.00782586809664375,0.007474019986963473,0.003922323578919611,-0.001130903857477815,0.0003518481096802771
st_V1_st_j60_median,0.007794438035006762,0.011278426736392037,-0.0013377091826527882,-0.0012136071374905923,-0.003483988701385275
morph_V3_covedness_score_max,0.007547750259063339,0.008918575861228415,0.003320137311116249,0.0020210005894939274,-0.0013708256021650756
st_V3_st_curvature_sign_std,0.007490022812822926,0.0075527658745750195,-0.0013303814485277087,-0.002273445701817192,-6.274306175209354e-05
st_V1_st_j40_j0_ratio_mean,0.007477202920096071,0.006473171384875307,0.0034978500515908664,0.0014019658537873507,0.0010040315352207643
st_V1_st_area_above_baseline_max,0.007416830086639427,0.006848755417982234,0.005326590087068695,-0.00040832368410371393,0.000568074668657193
morph_V2_trough_depth_between_humps_std,0.007286482074199916,0.008382393396573063,0.0012881366428183806,0.001103241610817788,-0.001095911322373147
sq_III_max,0.0072474603109845765,0.014896933901146395,-0.0034568596297973172,6.600372343994986e-05,-0.007649473590161818
morph_V3_covedness_score_mean,0.007061769372115731,0.006274893213710854,0.0022424363692621963,0.001358983301182802,0.0007868761584048775
morph_V3_high_takeoff_gt_1mm_std,0.007026768185835509,0.005210445210506362,-0.0017872216339272072,-0.0008116668460806252,0.0018163229753291477
st_V1_j_point_confidence_mean,0.006814264045832162,0.0035013155805316745,0.0013349522606126458,-0.0011439249472439488,0.003312948465300488
st_V3_rs_ratio_max,0.006730540288538711,0.007243807477493621,-0.00018178984853684104,0.0010820422738543885,-0.0005132671889549094
morph_V1_t_peak_value_min,0.006716279701917958,0.005102500451553457,-0.0011312879815599526,-3.821344371196008e-05,0.001613779250364501
morph_V1_trough_depth_between_humps_median,0.006713770921342059,0.006780701837525121,-0.0016078558772508254,0.001221437579351848,-6.693091618306234e-05
st_V1_st_j40_j0_ratio_n_valid,0.006565404793517134,0.008068601675720963,0.0010266588424871512,-0.0004949137769016526,-0.0015031968822038291
morph_V1_trough_depth_between_humps_max,0.0065284155066566065,0.008762280506857427,0.0022186628986444047,0.003381338244862201,-0.00223386500020082
st_V3_st_j60_n_valid,0.0065274212004518715,0.004846800463566165,0.002965141645093501,0.00046917193118184837,0.0016806207368857068
sq_V5_mean,0.006507514079230038,0.004569431673646124,-0.002592438418007642,0.0004915862169866415,0.0019380824055839144
st_V2_st_j20_n_valid,0.006502108061257257,0.004137695030948519,-0.0010599137641072853,0.00180172546633652,0.0023644130303087374
st_V2_rs_ratio_n_valid,0.006460903797568253,0.007102595163697444,0.0015179467182851578,0.00021678794454459485,-0.000641691366129191
sq_V5_range,0.006440549984721349,0.008655122873090983,-7.2987032073832405e-06,0.002025875590598851,-0.0022145728883696337
hr_estimate_bpm,0.0064252137963807,0.00518473211967934,-0.0026196958729997268,-0.0006598466814524814,0.0012404816767013598
sq_II_std,0.006413564277616749,0.006827570696520356,-0.00020314077748672527,-5.390289216870127e-05,-0.00041400641890360686
morph_V1_covedness_score_max,0.006393162576530697,0.00878523720668477,-0.0001223627181331423,0.0017902365598165741,-0.0023920746301540723
st_V3_st_convexity_mean,0.00634078652242589,0.005790087283842045,0.00022127288013794102,0.0006429577659886889,0.0005506992385838454
morph_V2_t_mean_mean,0.006319092116563718,0.006969199861539358,-0.004382370061878302,-0.0016835983894531669,-0.0006501077449756398
morph_V3_high_takeoff_gt_1mm_median,0.006264139100615123,0.015614201088893474,-0.0003980421240588522,0.0013352390844699363,-0.009350061988278351
morph_V3_high_takeoff_gt_2mm_max,0.006153486748103433,0.008508736608705695,0.0037330400229333596,-0.000345995894986944,-0.0023552498606022616
st_V1_r_amplitude_mean,0.006013681099897132,0.008988487892865294,0.000234696216587163,-0.000563378746293573,-0.0029748067929681616
st_V2_high_takeoff_gt_2mm_min,0.005976601248410954,0.0065400007261995135,0.004282735339610971,-0.001250022211686455,-0.0005633994777885596
morph_V2_t_mean_std,0.005954602106939995,0.007041812873987361,-0.0005453943229574499,-3.562548369791762e-05,-0.0010872107670473665
morph_V1_t_amplitude_min,0.005949580717929862,0.00534029423723236,0.0026429939157280604,0.00021472951118228247,0.0006092864806975015
morph_V1_t_peak_value_n_valid,0.005835524099070165,0.004155284403969318,-0.002772818427949558,-0.0008945279203368386,0.0016802396951008476
sq_aVL_rms,0.005789207783895275,0.005001218226610077,-0.0006903009291885469,0.00012939803283627718,0.0007879895572851982
rr_mean_ms,0.00577245993637724,0.007924814209316025,0.0010005449542873732,-0.0007843969361240057,-0.002152354272938785
morph_V3_covedness_score_std,0.005744772982832609,0.009014625911461323,-0.00149807990773728,0.002014947963768175,-0.003269852928628714
sq_V1_snr_proxy,0.005639463781722263,0.0081558374182454,0.001785088439324963,0.00033825484049289703,-0.002516373636523136
morph_V2_t_amplitude_max,0.005594033302837291,0.008501262866116355,0.0017173452204779537,0.00036870539876330486,-0.002907229563279064
st_V3_rs_ratio_min,0.005562842621615047,0.0038700737059116246,0.0016675398812482254,0.0006807265194450972,0.0016927689157034223
st_V1_st_j40_min,0.0055228106040311345,0.0076787947057275745,0.0017454985597807973,-0.0023888699306687917,-0.00215598410169644
morph_V3_t_peak_value_std,0.005456091218787248,0.00809850629498586,-0.0025627094971040266,-0.0015589613794715486,-0.002642415076198613
sq_V6_snr_proxy,0.0054423851255131295,0.0020474820825488642,0.00417651503788013,-6.207470279121692e-05,0.0033949030429642653
morph_V3_t_mean_n_valid,0.0053768808708379,0.007241979159077266,-0.001424493773987414,-0.00043253406246260604,-0.0018650982882393663
st_V2_st_j80_j0_ratio_median,0.005359716211004474,0.0076574513861318826,-0.0004482374188343161,4.41767109188049e-05,-0.0022977351751274086
st_V1_st_j60_max,0.0053410851577983,0.0008955136738808349,-0.0031255104525112778,-0.00012813673166473614,0.004445571483917466
morph_V3_t_amplitude_max,0.005338730242219727,0.006341901949999458,0.0006889324638637146,0.0011410455601387145,-0.0010031717077797313
morph_V3_t_peak_value_min,0.005337187138410559,0.0013751899612944,-0.003981231554582926,-0.00011146009769876026,0.0039619971771161595
st_V3_st_monotonicity_std,0.005313576133676655,0.003495784076287663,0.0026710433348719202,-8.54996134257664e-05,0.0018177920573889924
morph_V1_saddleback_score_min,0.0052310458614833934,0.00546697881553022,0.00041157712914834604,-0.0018011259708151078,-0.00023593295404682624
morph_V2_t_amplitude_min,0.005188667017868464,0.011843424845707523,0.004216198419269754,-0.002103293094173963,-0.006654757827839059
morph_V3_second_hump_amplitude_min,0.005152786649077332,0.002214471906008196,-0.002590523943991269,-0.00016706788659304385,0.002938314743069136
sq_I_range,0.00513914681462519,0.006439291731014697,0.0013734467428692207,0.0011887371636365583,-0.0013001449163895073
morph_V3_t_polarity_mean,0.0050784356009803185,0.003918211798894267,0.0009860828714935489,-0.0009561364391643313,0.0011602238020860514
morph_V3_t_amplitude_median,0.005061390344604936,0.004271859713417921,0.0006893720663471262,0.0002536921294646224,0.0007895306311870151
st_V2_st_j60_max,0.005024350087991658,0.006568169818756257,0.0027563694732165613,-0.001410584933017397,-0.001543819730764599
morph_V3_second_hump_amplitude_std,0.004979139966400032,0.0038497408966854984,-0.0025775563599247596,-0.0008991565892816731,0.0011293990697145333
morph_V1_t_polarity_median,0.004934444262793182,0.004604652645228623,0.0006985481946091866,0.00017448875417069376,0.0003297916175645588
morph_V2_high_takeoff_gt_2mm_mean,0.004882038396930213,0.004760741428163813,-0.0004900798726042683,0.0001904959208250829,0.00012129696876639947
st_V2_st_j60_std,0.004846701328397571,0.0041239468422345086,0.0008088973904714776,0.0010950530996669452,0.0007227544861630629
sq_V2_range,0.004843251273758994,0.0034641966342484638,0.0006805627277782656,0.0010039258625630905,0.0013790546395105298
st_V1_high_takeoff_gt_2mm_std,0.0048176999583742245,0.0037612103074399577,0.0030436608790861117,0.0006366641373610495,0.0010564896509342669
morph_V2_second_hump_amplitude_min,0.004761462135142394,0.006660069879598719,-0.0007151062982647067,0.0021045891335720744,-0.0018986077444563248
st_V2_st_slope_j0_j40_std,0.004730445032351097,0.0036735642748115644,0.0020020611976322364,0.0006578708904753197,0.001056880757539533
morph_V2_covedness_score_min,0.0047048742039815265,0.005905728025511155,0.001427821225829813,-0.0017637018083176117,-0.0012008538215296282
st_V3_st_j40_min,0.004604142195496098,0.003148486211373472,0.0009798178537503538,-0.0006142896412342863,0.001455655984122626
morph_V3_t_inversion_indicator_min,0.004583376633787604,0.00501617562207505,-0.0012598053949247825,-0.0009210544236601476,-0.00043279898828744567
st_V2_st_monotonicity_std,0.0044684774649182335,0.003358685554553608,0.0018761739227920859,-2.776545592508212e-05,0.0011097919103646254
morph_V2_high_takeoff_gt_1mm_std,0.004430344709329976,0.006130855033816662,0.0025742535100097943,-9.055706419257643e-05,-0.0017005103244866863
morph_V2_covedness_score_median,0.00436524968594312,0.002301015079878135,-0.0005035839435693485,0.0011646422228487074,0.002064234606064985
st_V1_r_amplitude_median,0.004335139101175078,0.005283090705701002,3.2264766234299786e-05,-0.00026497375865822744,-0.0009479516045259239
st_V2_r_amplitude_mean,0.004320699200769378,0.00493965160698735,0.001368382823359411,0.0001769503524027133,-0.0006189524062179723
morph_V2_saddleback_score_median,0.004289232126780225,0.00504167834439602,-0.0009775566005785236,-0.0004438043257890123,-0.0007524462176157955
sq_I_min,0.004264045673373492,0.004513133518942968,0.0020444525895934353,0.00012581250289591517,-0.0002490878455694767
st_V1_st_j60_min,0.0042554403101339065,0.002101919255073366,-0.002045831510699105,0.0011595740173829716,0.0021535210550605406
st_V2_s_amplitude_std,0.004250151493684621,0.001996018910838948,0.0027276322311770864,-0.0012979575647657656,0.0022541325828456726
morph_V3_t_inversion_indicator_median,0.004235503074320907,0.005250007750998644,0.0008515375119781015,0.00020409435926180684,-0.0010145046766777367
st_V3_rs_ratio_std,0.004206787186527716,0.007687388304036869,-0.0009808548838880528,-0.0006727796628136688,-0.0034806011175091533
st_V3_r_amplitude_mean,0.004174241790744021,0.002488086695818518,0.00039200415295597606,0.0006333466237638013,0.0016861550949255032
morph_V1_second_hump_present_max,0.004164255645224131,0.003914122230824375,-0.00017409395965698287,0.0004248746146386331,0.00025013341439975544
morph_V3_second_hump_present_max,0.004150812120029801,0.006205221383154179,-0.00027200514156567376,-0.0008195402294085807,-0.0020544092631243783
sq_V1_rms,0.0041400260179254465,0.0032263032792181423,0.0023928628670737933,0.0001300547867753783,0.0009137227387073042
sq_III_rms,0.004133405485680607,0.007758443057666873,-0.0016651521875571946,0.002109861536542101,-0.003625037571986266
st_V3_st_curvature_sign_median,0.004103355363599553,0.003526493654641532,0.00018708527186198673,-0.00022808561393608282,0.0005768617089580209
morph_V3_second_hump_amplitude_max,0.004018009739535804,0.0028323845625027465,-0.00017165010182284873,-0.0002277032389769541,0.001185625177033057
sq_aVR_baseline_drift,0.0039984816268674546,0.003173475433205882,0.000450546349839946,-9.079928000421748e-05,0.0008250061936615725
sq_V4_range,0.003990697801897396,0.003821110906994505,-0.0002940764885983961,0.00023547487949971777,0.00016958689490289116
sq_V5_std,0.003955566321107496,0.008397086850831514,0.003204415475606516,0.0008056275523186471,-0.004441520529724018
sq_aVR_rms,0.003933442084265763,0.002603386641522202,-0.0006710727588812872,0.0004534366682093843,0.0013300554427435611
morph_V1_high_takeoff_gt_1mm_mean,0.003921392207205475,0.0068175296956926165,-0.0012357147705839308,0.0004530606023928268,-0.0028961374884871414
sq_II_baseline_drift,0.003908056468353592,0.0022580445469649003,-0.0010233619713873883,-0.000156369623379249,0.0016500119213886917
morph_V3_t_mean_median,0.003908004813435434,0.0008592410874634104,-0.000713748119428367,0.0003545730455554602,0.0030487637259720237
st_V2_st_area_above_baseline_min,0.0039054713354102744,0.005770384426705706,-0.0003223193137857407,-0.0012073404236797227,-0.0018649130912954319
st_V3_j_point_amplitude_max,0.0038895364007667426,0.002763592778260483,-1.3036188718519736e-05,-0.0007105334325067197,0.0011259436225062596
st_V3_st_slope_j20_j80_n_valid,0.0038800189222552082,0.004067764669033685,0.002333342643748777,0.0015515502673356457,-0.00018774574677847674
morph_V1_high_takeoff_gt_1mm_std,0.003860953497014143,0.00469711742480692,0.0018592959328701615,2.1828035580628096e-05,-0.0008361639277927775
st_V2_s_amplitude_max,0.003795350969487185,0.0012910912320251188,0.0005831171252985198,0.0007030204446006122,0.0025042597374620662
st_V2_st_curvature_sign_median,0.003742098770545487,0.0015718240619276712,0.001254840969157066,-0.0009088407517881201,0.0021702747086178157
morph_V1_second_hump_amplitude_max,0.003628492537199657,0.0031843346463457847,8.937929707927424e-06,0.0008907120755000731,0.00044415789085387215
st_V1_high_takeoff_gt_1mm_std,0.003529915171675362,0.0026896109425167273,-0.00022740266114276575,-0.0007269863983233257,0.0008403042291586348
st_V1_s_amplitude_min,0.003509048158057809,0.006030437155896041,-0.0007287772771853434,-0.001793849739839913,-0.0025213889978382325
sq_V2_baseline_drift,0.003465587691967613,0.006658428019587632,0.0006272929829643317,-0.00139893973171581,-0.003192840327620019
st_V2_st_j40_max,0.0034183120935554713,0.0033005992161719965,-0.00021641378410431044,9.224652509019067e-05,0.00011771287738347475
morph_V1_high_takeoff_gt_1mm_median,0.003313425305348465,0.0017229998368730813,0.0007736093349950817,-0.0004990248413243742,0.0015904254684753836
sq_V2_snr_proxy,0.0033091538977858175,0.004625590227751981,-0.0001447512023150961,0.0008191751323977769,-0.0013164363299661636
st_V2_high_takeoff_gt_1mm_max,0.003307940948595232,0.004345800816649333,8.481026253368707e-05,0.00014527290653865415,-0.0010378598680541007
morph_V2_t_inversion_indicator_min,0.0032546313538363036,0.0056788855558747965,-0.00032628722292812754,0.000522444725477939,-0.002424254202038493
sq_V3_max,0.0032289868492731107,0.0036250915747616072,0.0003210905049682475,-0.0006904725580498912,-0.0003961047254884965
morph_V3_t_inversion_indicator_std,0.0032128510952583967,0.005135897680831489,0.0016597502928619278,-0.0014594885998953915,-0.001923046585573092
st_V1_st_j40_j0_ratio_std,0.0032032359518894857,0.002083865682941679,0.00027668629920011195,-0.0005250085178983412,0.0011193702689478065
st_V1_st_j60_mean,0.003123515400741433,0.0022730836553907824,-0.00017158776080529884,0.00011681394800803025,0.0008504317453506506
sq_aVF_max,0.003091272038260559,0.0015183835519146582,0.0011648041470662437,0.00023739338196968903,0.001572888486345901
st_V2_j_point_confidence_mean,0.003031909713080436,0.003716066014183869,-0.001253985603045877,-0.0004695283751675298,-0.000684156301103433
st_V2_st_j80_max,0.0029708548860722305,0.0062338360116041365,0.0029708548860722305,0.0006608458392919038,-0.003262981125531906
st_V1_st_monotonicity_mean,0.0029525452913520323,0.002961858891223255,0.0016810226773745131,0.0008962190825531057,-9.313599871222517e-06
st_V1_st_area_above_baseline_median,0.0028646620078698498,0.0025199430067260873,0.0006677837562011971,0.0008771829371979773,0.00034471900114376244
morph_V3_high_takeoff_gt_2mm_mean,0.002787209363274368,0.002515844629496613,-0.0011793084193241683,-0.0005714385282371609,0.0002713647337777552
st_V2_r_amplitude_n_valid,0.0027650751271530113,0.0040455367926261485,0.0022324259638001978,0.0004237595588643773,-0.0012804616654731372
sq_V5_baseline_drift,0.002728761097073156,0.0030757582383327594,-0.0008460956084002762,-0.0006639577516513624,-0.00034699714125960334
morph_V1_t_polarity_max,0.002539526798615323,0.003905762965670854,0.0023339912981579143,0.0007999390924433768,-0.0013662361670555311
sq_III_std,0.002409700873540706,0.0025045913367334168,0.0020723428961355165,0.0012879139723950645,-9.489046319271057e-05
st_V3_j_point_amplitude_median,0.00237969816833929,0.0023006760599643167,0.0005854837946887736,-0.0002516236852607962,7.902210837497326e-05
morph_V2_covedness_score_std,0.002356711583653161,0.003440684957384324,0.0004312236379145813,0.0005603263461605405,-0.001083973373731163
morph_V1_t_peak_value_mean,0.0023555332601168273,0.002391677490704862,0.0003960438212379749,5.667613845201264e-05,-3.6144230588034884e-05
st_V2_high_takeoff_gt_1mm_n_valid,0.0022286962060943933,0.001949743658421023,-0.0003211617401163818,0.0005774984296528093,0.00027895254767337026
st_V1_st_j40_j0_ratio_median,0.0022260463889688196,0.001699908320704395,0.0022260463889688196,0.001699908320704395,0.0005261380682644245
st_V2_st_j40_j0_ratio_mean,0.0021542601351086936,0.0025309817807080367,0.000956614424817654,0.00014073035390949924,-0.0003767216455993431
st_V2_st_monotonicity_median,0.0021511651362341308,0.0017622953316501703,0.00010583339626656852,-9.524113196833147e-06,0.00038886980458396046
st_V2_st_area_above_baseline_n_valid,0.002115889900903147,0.003951344449034113,-0.0007742906445147085,0.0012566644571176473,-0.0018354545481309658
sq_I_std,0.0019636131128247143,0.002213759822576243,-0.00014423783341618296,0.00015726480305272773,-0.0002501467097515285
st_V3_st_area_above_baseline_mean,0.00186166115411507,0.0017890651940728212,0.0005878023248116726,-0.000187944633308611,7.259596004224877e-05
morph_V3_t_polarity_median,0.001849461315493825,0.0016763577164387565,-0.0006383795972521407,-0.0005910933914007032,0.00017310359905506854
st_V3_st_j40_j0_ratio_min,0.0018059947684799253,0.0023159906357033406,-0.0012569413961548434,-0.0006321055220783893,-0.0005099958672234153
st_V2_st_j40_std,0.0017949180344217603,0.0006375266338669264,-0.0005862699924527103,0.00046188632659093973,0.001157391400554834
st_V1_j_point_amplitude_mean,0.0017875554422406563,0.0053679579442516044,0.0005051313889654016,0.00032303721173455,-0.0035804025020109483
st_V3_j_point_amplitude_std,0.0016995231714099404,0.0026238909263799647,-0.0010901757128732588,-0.0004816070737686979,-0.0009243677549700244
sq_V5_rms,0.0016922598905665252,0.002247851740841451,-9.701865186032835e-06,-0.0002572682926931007,-0.0005555918502749258
morph_V3_t_polarity_max,0.0016691577772756816,0.0013922072093583257,-0.00010286320834174995,-0.00022475533667652505,0.0002769505679173559
st_V1_s_amplitude_median,0.0016353127012323251,0.0010980265949713083,0.001243713620167804,-0.00013331392721536685,0.0005372861062610168
st_V1_high_takeoff_gt_2mm_n_valid,0.0015880181184528626,0.0017581148150957759,0.001349190692662406,0.0003267366115899449,-0.00017009669664291328
st_V1_j_point_amplitude_median,0.0015761828701943042,0.0033926793268333213,0.0012698836629523934,2.850041740965548e-05,-0.001816496456639017
st_V1_st_slope_j0_j40_n_valid,0.0015435407585219294,0.0008168907292213149,-0.0008140218650039864,1.1479982307978768e-05,0.0007266500293006146
st_V3_j_point_amplitude_min,0.0014892990710703832,0.00291166056687407,-0.00017154986332906978,0.0004078467179881524,-0.001422361495803687
st_V1_st_slope_j20_j80_max,0.0014820808005568103,0.002055724785510658,-0.0014820808005568103,-0.0011442259413543764,-0.0005736439849538476
sq_V1_baseline_drift,0.0014768375659753531,0.0018289566395369376,2.8677912134865766e-05,0.00020190342329441983,-0.00035211907356158447
st_V3_st_j40_j0_ratio_median,0.0014661424812909666,0.002603599480531757,0.00018810305842442763,0.0006662875585232006,-0.0011374569992407904
sq_aVL_baseline_drift,0.0014375745862918422,0.004485089412990968,0.0014375745862918422,0.00034806917911518693,-0.003047514826699126
morph_V1_t_inversion_indicator_max,0.0014366778496064604,0.0026377472063390203,-0.0014366778496064604,-0.00020290363125684478,-0.0012010693567325599
morph_V2_covedness_score_mean,0.0013937591207458723,0.0026077224797072603,0.0010482868723767351,-0.0003908152569357879,-0.001213963358961388
sq_III_mean,0.0013186579349597726,0.0027449730159357765,0.0012540605080951118,-0.00035313667826847626,-0.001426315080976004
st_V1_st_slope_j20_j80_mean,0.0013019525573441815,0.0008481795039637939,0.0013019525573441815,0.0008481795039637939,0.00045377305338038766
st_V1_st_j60_n_valid,0.001292274148252446,0.0014261150009644518,0.0003594240712884224,-2.8806189886365266e-05,-0.0001338408527120057
st_V2_st_j40_median,0.0012398909993077579,0.0,0.0012398909993077579,0.0,0.0012398909993077579
st_V3_s_amplitude_min,0.0012185993092440912,0.002382056058763935,0.000166938582429125,0.00015125444645361746,-0.001163456749519844
st_V1_st_monotonicity_median,0.001212515548165687,0.0015928445002940219,-0.0002491798433230103,-0.0005233118931668752,-0.0003803289521283348
sq_aVL_min,0.0011451251559743685,0.0019626090940386516,0.0011451251559743685,-4.1049577373663575e-05,-0.0008174839380642831
morph_V1_covedness_score_mean,0.0010763322936959108,0.0017337779150724012,0.0009700747743543002,-1.4018529623694385e-05,-0.0006574456213764904
morph_V2_second_hump_amplitude_median,0.0010150456415048041,0.0010726950575762994,0.00043845092105727234,0.00013889760945562705,-5.7649416071495294e-05
st_V3_st_j80_max,0.0009942223457619446,0.0010057140366281278,0.0006718322097961,0.00018045519845307382,-1.1491690866183247e-05
morph_V3_trough_depth_between_humps_min,0.0009487520851881093,7.226708938954983e-05,0.0009487520851881093,7.226708938954983e-05,0.0008764849957985595
morph_V2_t_mean_max,0.000922809466842163,0.0016949137192842465,0.000922809466842163,0.00020430269307142163,-0.0007721042524420834
st_V3_st_j20_median,0.0008581927673596973,0.002146994778140066,0.000851368980580245,-0.0006692543285752959,-0.0012888020107803687
st_V2_high_takeoff_gt_1mm_std,0.0007308006477787183,0.0017926461354079684,0.00013212285984896049,-0.0007289622738983337,-0.00106184548762925
morph_V2_second_hump_amplitude_n_valid,0.0007133954618199672,0.0,-0.0007133954618199672,0.0,0.0007133954618199672
morph_V3_covedness_score_median,0.0007123829746055116,0.0017989841862565362,-0.0006055549540140301,0.0005729014640966046,-0.0010866012116510246
st_V1_st_slope_j20_j80_median,0.0006007796864172186,0.001062735119828036,0.00020570634668203413,-0.0002379478564167813,-0.00046195543341081733
morph_V2_high_takeoff_gt_2mm_median,0.0005971746984869184,0.0011435889967762575,0.0005971746984869184,-6.145368558144538e-05,-0.0005464142982893391
morph_V3_saddleback_score_median,0.0005860336210676656,0.00037237510305767295,-7.894539886987894e-05,6.293407962608537e-05,0.00021365851800999268
st_V2_st_j20_mean,0.00031130228932994337,0.0005473672358792782,0.0002208530310369697,-5.526345817029377e-05,-0.00023606494654933487
morph_V3_t_inversion_indicator_n_valid,0.00029350793944965,0.00041350828574560945,-0.00016023660691356318,-0.00041350828574560945,-0.00012000034629595945
st_V3_rs_ratio_median,0.0002825837896058315,0.0012214365286122928,-0.0002825837896058315,-0.0007082275663362877,-0.0009388527390064613
st_V1_st_curvature_sign_max,0.00012082693314080791,0.0003767955309682125,-4.743486152668684e-05,-1.4948666433222614e-05,-0.00025596859782740463
sq_aVR_max,4.1045446537039405e-05,7.24529205311944e-05,5.954654985355196e-06,2.3929198996169997e-05,-3.1407473994155e-05
st_V2_st_area_above_baseline_median,3.055471694096501e-05,8.387800714954048e-05,-2.872325443221129e-05,-8.333239723839605e-05,-5.332329020857547e-05
st_V2_st_slope_j20_j80_min,1.8005063267130207e-05,3.3465306102602954e-05,-1.8005063267130207e-05,-3.3465306102602954e-05,-1.5460242835472746e-05
st_V3_st_convexity_median,4.855163738523661e-06,4.608299703262614e-06,1.4825888272178802e-06,2.5244322783907553e-06,2.468640352610473e-07
st_V1_st_j80_std,0.0,0.0,0.0,0.0,0.0
st_V1_st_j80_min,0.0,0.0,0.0,0.0,0.0
st_V1_st_j80_max,0.0,0.0,0.0,0.0,0.0
st_V1_st_j80_n_valid,0.0,0.0,0.0,0.0,0.0
morph_V2_trough_depth_between_humps_mean,0.0,0.0,0.0,0.0,0.0
sq_V4_std,0.0,0.0,0.0,0.0,0.0
sq_V4_min,0.0,0.0,0.0,0.0,0.0
sq_V4_max,0.0,0.0,0.0,0.0,0.0
sq_V2_rms,0.0,0.0,0.0,0.0,0.0
