feature,perm_importance_mean,perm_importance_std_within,perm_importance_fold_std,perm_importance_min,perm_importance_max,perm_stable
st_V3_st_slope_j20_j80_median,9.502923976607643e-05,0.0001850729371516387,0.0002124918399670731,0.0,0.00047514619883038214,False
morph_V2_high_takeoff_gt_2mm_median,9.33655979028103e-05,0.00018923388536502605,0.00029731729919386235,-0.00014619883040936087,0.0006130268199234124,False
st_V2_st_area_above_baseline_n_valid,9.195402298851407e-05,0.00015248849610829967,0.00020561544620689584,0.0,0.00045977011494257035,False
st_V1_high_takeoff_gt_1mm_std,9.185319620892417e-05,0.00025569239188051157,0.0004252315489340762,-0.00034482758620686394,0.0008040935672514848,False
st_V2_st_slope_j0_j40_min,9.007192310279394e-05,0.00019484475879293317,0.0005589486819381152,-0.0005458089668615755,0.000996168582375545,False
st_V3_st_j40_min,8.869395711502027e-05,0.00032318738124748373,0.00033467151565084064,-0.00021929824561404133,0.0006627680311891426,False
sq_III_baseline_drift,8.736640451704415e-05,0.0002022069178237944,0.0002174094312427414,-3.831417624520217e-05,0.00047514619883042285,False
st_V3_rs_ratio_std,8.57699805068209e-05,0.00011272383855594987,0.00019178750684205857,0.0,0.0004288499025340601,False
st_V2_r_amplitude_max,8.48793439537565e-05,0.0004968915045733272,0.0005233588970200751,-0.0005482456140351033,0.000857699805068161,False
morph_V2_t_mean_std,8.01740942394269e-05,0.00059963797806593,0.0007509687145429232,-0.000857699805068283,0.0011695906432748462,False
morph_V2_t_peak_value_std,7.331787322713149e-05,0.001155498331785126,0.0006496326964773441,-0.0006896551724137242,0.0007662835249042432,False
sq_I_std,7.261208576997785e-05,0.0005730556163160652,0.0006140940672191748,-0.00047514619883042654,0.0011111111111112145,False
morph_V1_t_peak_value_std,7.249445452712998e-05,0.0004713507114299871,0.0004360505268876959,-0.0003654970760234133,0.000804597701149475,False
st_V1_st_j80_j0_ratio_min,7.123411978221156e-05,0.00042414717612405397,0.00019581671128133775,-0.00010964912280702066,0.0003898635477582957,False
morph_V1_second_hump_amplitude_median,6.89655172413839e-05,0.00010534656770014124,0.00015421158465516813,0.0,0.00034482758620691946,False
sq_V1_rms,6.864623243935182e-05,0.0006260454736035085,0.0008071203867874808,-0.0012061403508772273,0.0009746588693957392,False
st_V1_high_takeoff_gt_1mm_n_valid,6.224373193521204e-05,0.00022461611977641046,0.00011892584070740872,0.0,0.00027290448343076555,False
sq_V4_baseline_drift,6.210929622908626e-05,0.0002498590373192229,0.00010161418691363265,0.0,0.00023391812865494188,False
morph_V2_t_inversion_indicator_median,6.210929622908331e-05,0.00029532261429305267,0.0001016141869136337,0.0,0.0002339181286549604,False
sq_II_max,6.130268199236047e-05,0.00047443224463078964,8.394215440695393e-05,0.0,0.0001532567049809308,False
st_V2_st_monotonicity_median,6.091617933723222e-05,0.00015296561315788557,8.869529592203334e-05,0.0,0.00019493177387914045,False
morph_V3_trough_depth_between_humps_median,6.022719634336315e-05,0.0003732839472539112,0.0005046394811952006,-0.0003118908382066706,0.0009195402298851111,False
st_V1_st_j60_n_valid,5.847953216374435e-05,9.697733305133024e-05,0.00013076420921051774,0.0,0.00029239766081872175,False
st_V2_j_point_confidence_mean,5.555555555555979e-05,0.00031818545991587943,0.0001680968696117628,-7.309941520468044e-05,0.0003508771929824794,False
st_V2_high_takeoff_gt_2mm_max,5.36398467433119e-05,9.723047923717839e-05,0.00011994234362067888,0.0,0.0002681992337164929,False
sq_II_std,5.363984674329858e-05,9.723047923716752e-05,0.00011994234362068633,0.0,0.0002681992337164929,False
st_V3_high_takeoff_gt_1mm_median,5.363984674329784e-05,0.00019400749273827325,0.00011994234362068468,0.0,0.0002681992337164892,False
morph_V1_t_peak_value_min,5.2698796800441094e-05,0.00028527662418810544,0.00029509081526711735,-0.0002729044834308062,0.0005363984674330117,False
st_V2_st_curvature_sign_std,5.256436109431237e-05,0.0007266185950079304,0.0005333727957609498,-0.000818713450292452,0.0005068226120857851,False
morph_V3_t_mean_min,5.0682261208578124e-05,0.00025294050760559384,0.0007132478755027467,-0.0008771929824561653,0.001130604288499056,False
st_V1_st_j80_j0_ratio_median,4.678362573100318e-05,0.00012669065738223659,0.0001046113673684314,0.0,0.0002339181286550159,False
morph_V3_t_inversion_indicator_median,4.6783625730992814e-05,9.356725146198563e-05,0.00010461136736840821,0.0,0.00023391812865496408,False
morph_V3_second_hump_amplitude_n_valid,4.597701149426333e-05,0.00015016029074532757,0.00010280772310346199,0.0,0.00022988505747131664,False
st_V3_st_j60_std,4.597701149425889e-05,0.00016146595789813086,0.00010280772310345206,0.0,0.00022988505747129445,False
st_V1_j_point_amplitude_mean,4.597701149425592e-05,9.195402298851185e-05,0.00010280772310344543,0.0,0.00022988505747127962,False
st_V1_st_j80_j0_ratio_mean,4.597701149425592e-05,9.195402298851185e-05,0.00010280772310344543,0.0,0.00022988505747127962,False
st_V2_high_takeoff_gt_1mm_std,4.597701149425592e-05,0.00014857658652955757,0.00010280772310344543,0.0,0.00022988505747127962,False
sq_aVR_noise_energy,4.530483296363223e-05,0.0004913487771867495,0.0002805335305754629,-0.00035087719298250165,0.000421455938697346,False
sq_V5_rms,4.4414196410580425e-05,0.0006247308604917731,0.0004114579076020644,-0.0005482456140351033,0.0005747126436781768,False
st_V1_st_area_above_baseline_n_valid,4.236405189221341e-05,0.0007081063762506346,0.0003536892454478311,-0.00018274853801170481,0.0006627680311891463,False
st_V3_j_point_amplitude_median,3.898635477582143e-05,0.00014896665243307956,8.717613947366029e-05,0.0,0.00019493177387910714,False
st_V1_st_j40_n_valid,3.8314176245213274e-05,8.567310258620454e-05,8.567310258620454e-05,0.0,0.00019157088122606636,False
st_V3_st_j80_j0_ratio_std,3.8314176245213274e-05,8.567310258620454e-05,8.567310258620454e-05,0.0,0.00019157088122606636,False
st_V2_st_j60_n_valid,3.8314176245213274e-05,8.567310258620454e-05,8.567310258620454e-05,0.0,0.00019157088122606636,False
st_V2_r_amplitude_min,3.7373126302366145e-05,0.0002115564951775231,0.00026404623781774655,-0.00027290448343072853,0.00045977011494255924,False
st_V2_st_j80_n_valid,3.31384015594279e-05,0.0002809523531124951,0.0005772581206212556,-0.0007309941520468044,0.0008966861598439439,False
st_V1_st_monotonicity_max,3.1323519526799495e-05,0.0001284417701796815,9.295235095374718e-05,-3.831417624520957e-05,0.00019493177387920705,False
st_V2_rs_ratio_median,3.118908382066928e-05,0.00020688497717616838,6.974091157895537e-05,0.0,0.0001559454191033464,False
morph_V1_second_hump_present_median,3.118908382066484e-05,7.951687350632115e-05,6.974091157894545e-05,0.0,0.0001559454191033242,False
sq_V4_max,3.118908382064856e-05,0.00032323676239547235,0.0005530018940038158,-0.0007017543859649588,0.0008576998050682016,False
morph_V3_saddleback_score_median,3.065134099618394e-05,0.0001650625228240422,6.853848206899341e-05,0.0,0.0001532567049809197,False
st_V1_high_takeoff_gt_2mm_n_valid,3.0651340996179496e-05,0.000154021082316042,6.853848206896072e-05,0.0,0.00015325670498085678,False
st_V2_r_amplitude_median,3.065134099617283e-05,0.00016619599647854473,0.00014181421856952184,-0.00011494252873562871,0.0002681992337164929,False
morph_V1_t_amplitude_mean,3.065134099617136e-05,0.00015402108231603133,6.853848206896527e-05,0.0,0.00015325670498085678,False
st_V2_st_j40_median,3.065134099617062e-05,7.814589292863027e-05,6.853848206896362e-05,0.0,0.0001532567049808531,False
hr_estimate_bpm,3.065134099617062e-05,0.00011023114794739814,4.9955573986230506e-05,0.0,0.00011494252873563981,False
st_V2_st_monotonicity_min,2.339181286550307e-05,7.017543859648947e-05,5.230568368421901e-05,0.0,0.00011695906432751535,False
morph_V1_t_polarity_median,2.339181286549345e-05,0.00015219665727830972,5.2305683684197494e-05,0.0,0.00011695906432746724,False
st_V3_st_slope_j20_j80_min,2.3358203938962024e-05,0.0018734877419032177,0.0009321531201119315,-0.0010964912280702177,0.0013255360623782,False
sq_I_max,2.31229414532604e-05,0.00029979748783922467,3.4345626202099605e-05,0.0,7.662835249048576e-05,False
morph_V1_t_mean_median,2.2988505747128703e-05,9.099112710374281e-05,5.140386155172437e-05,0.0,0.00011494252873564351,False
st_V3_high_takeoff_gt_2mm_std,2.298850574712796e-05,6.89655172413839e-05,5.1403861551722714e-05,0.0,0.00011494252873563981,False
st_V3_st_j40_j0_ratio_max,2.2988505747127223e-05,6.896551724138167e-05,5.140386155172107e-05,0.0,0.00011494252873563611,False
st_V1_st_j60_std,2.1929824561404134e-05,0.00011809571945470738,4.903657845394415e-05,0.0,0.00010964912280702066,False
sq_V5_std,2.1929824561404134e-05,0.00011809571945470738,4.903657845394415e-05,0.0,0.00010964912280702066,False
sq_II_baseline_drift,2.192982456139747e-05,0.00023585183925295031,4.903657845392925e-05,0.0,0.00010964912280698735,False
sq_V3_snr_proxy,1.6249915977698905e-05,0.0005578472264052267,0.00014630564942283544,-0.00010964912280702066,0.0002681992337165706,False
morph_V1_trough_depth_between_humps_median,1.559454191033168e-05,5.834943293214538e-05,3.487045578947106e-05,0.0,7.79727095516584e-05,False
st_V1_st_convexity_median,1.559454191033094e-05,5.834943293214556e-05,3.487045578946941e-05,0.0,7.79727095516547e-05,False
st_V1_r_amplitude_median,1.55945419103302e-05,0.00010344248858808318,3.487045578946776e-05,0.0,7.7972709551651e-05,False
st_V2_st_slope_j0_j40_median,1.532567049809567e-05,0.00014458208631504637,3.4269241034504984e-05,0.0,7.662835249047836e-05,False
st_V3_high_takeoff_gt_2mm_mean,1.4619883040936088e-05,5.4702593373889594e-05,3.2691052302629434e-05,0.0,7.309941520468044e-05,False
st_V3_st_j80_j0_ratio_max,7.79727095516769e-06,4.198958913944871e-05,1.7435227894739668e-05,0.0,3.898635477583845e-05,False
sq_V3_mean,7.79727095515955e-06,0.00023933573969402798,1.7435227894721467e-05,0.0,3.8986354775797745e-05,False
st_V1_st_slope_j20_j80_median,7.662835249054496e-06,0.0002876371552356108,1.7134620517267386e-05,0.0,3.8314176245272485e-05,False
st_V1_j_point_amplitude_median,7.662835249053758e-06,9.353682464165102e-05,1.7134620517238835e-05,0.0,3.8314176245220674e-05,False
morph_V3_trough_depth_between_humps_min,7.662835249041913e-06,4.126563070601027e-05,1.7134620517239248e-05,0.0,3.831417624520957e-05,False
st_V3_j_point_amplitude_std,7.309941520476926e-06,3.936523981824667e-05,1.634552615130975e-05,0.0,3.654970760234022e-05,False
st_V1_rs_ratio_min,7.309941520468044e-06,0.00013259033002352023,1.6345526151314717e-05,0.0,3.654970760234022e-05,False
st_V3_st_j20_median,7.309941520468044e-06,0.0001548948837749831,1.6345526151314717e-05,0.0,3.654970760234022e-05,False
st_V2_s_amplitude_std,7.259528130675689e-06,0.00024558575495296845,9.605146616079609e-05,-0.00011695906432748945,0.0001532567049808679,False
sq_I_range,6.822612085781719e-06,0.00012072006877592691,4.071461710369919e-05,-3.898635477577184e-05,7.309941520468044e-05,False
morph_V3_t_inversion_indicator_max,8.066142367546504e-07,0.00035325545398720093,0.000542239258863532,-0.0008771929824561653,0.0005363984674330192,False
st_V3_st_slope_j20_j80_n_valid,1.1102230246251566e-17,1.1102230246251566e-17,2.482534153247273e-17,0.0,5.551115123125783e-17,True
st_V1_st_j40_std,8.881784197001253e-18,1.0877919644084147e-17,1.9860273225978187e-17,0.0,4.4408920985006264e-17,True
morph_V1_trough_depth_between_humps_std,2.959871930885427e-18,0.00014035087719297843,8.27025475071831e-05,-0.00011695906432745614,0.00011695906432747094,False
st_V1_j_point_confidence_mean,7.401486830834376e-19,3.9858226401878765e-18,1.6550227688315153e-18,0.0,3.7007434154171884e-18,True
morph_V3_t_peak_value_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_slope_j20_j80_median,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_slope_j20_j80_max,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_slope_j20_j80_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_slope_j20_j80_min,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_peak_value_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_mean_std,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_mean_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_mean_min,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_inversion_indicator_std,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_mean_max,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_inversion_indicator_min,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_inversion_indicator_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j60_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_polarity_std,0.0,0.0,0.0,0.0,0.0,True
st_V3_s_amplitude_max,0.0,0.0,0.0,0.0,0.0,True
morph_V2_trough_depth_between_humps_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_s_amplitude_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_s_amplitude_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_s_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_s_amplitude_std,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_polarity_max,0.0,0.0,0.0,0.0,0.0,True
morph_V3_saddleback_score_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_polarity_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V2_trough_depth_between_humps_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V3_second_hump_amplitude_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V3_t_amplitude_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_j_point_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_j_point_confidence_max,0.0,0.0,0.0,0.0,0.0,True
sq_V2_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_j_point_confidence_std,0.0,0.0,0.0,0.0,0.0,True
st_V3_j_point_confidence_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_j_point_confidence_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_j_point_confidence_mean,0.0,0.0,0.0,0.0,0.0,True
st_V3_rs_ratio_median,0.0,0.0,0.0,0.0,0.0,True
morph_V3_covedness_score_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V3_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0,True
morph_V3_trough_depth_between_humps_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V3_t_polarity_median,0.0,0.0,0.0,0.0,0.0,True
st_V2_j_point_confidence_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_high_takeoff_gt_1mm_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j60_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V1_second_hump_amplitude_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_slope_j20_j80_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_inversion_indicator_mean,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_j0_ratio_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_j0_ratio_mean,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_inversion_indicator_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j80_j0_ratio_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_monotonicity_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_2mm_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_1mm_mean,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_1mm_std,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_2mm_max,0.0,0.0,0.0,0.0,0.0,True
st_V3_high_takeoff_gt_2mm_min,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_slope_j20_j80_std,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_convexity_max,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_j40_j0_ratio_std,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_j40_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_polarity_median,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_polarity_mean,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_mean_max,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_mean_mean,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j60_max,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j40_j0_ratio_std,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_curvature_sign_max,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j40_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_convexity_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V2_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_rs_ratio_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V1_rs_ratio_std,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_present_std,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_present_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_convexity_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_convexity_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_convexity_std,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_convexity_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_j40_j0_ratio_max,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_curvature_sign_median,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_present_max,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_amplitude_min,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_present_median,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_present_mean,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_j40_j0_ratio_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_j40_j0_ratio_min,0.0,0.0,0.0,0.0,0.0,True
morph_V2_second_hump_amplitude_median,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_j40_j0_ratio_median,0.0,0.0,0.0,0.0,0.0,True
st_V1_j_point_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V1_j_point_amplitude_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_high_takeoff_gt_2mm_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_j_point_amplitude_max,0.0,0.0,0.0,0.0,0.0,True
morph_V2_t_polarity_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_j_point_amplitude_std,0.0,0.0,0.0,0.0,0.0,True
st_V1_high_takeoff_gt_1mm_min,0.0,0.0,0.0,0.0,0.0,True
st_V2_st_area_above_baseline_median,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_monotonicity_mean,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_j80_max,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_j80_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_j80_std,0.0,0.0,0.0,0.0,0.0,True
morph_V1_trough_depth_between_humps_min,0.0,0.0,0.0,0.0,0.0,True
morph_V1_trough_depth_between_humps_mean,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_j40_j0_ratio_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_s_amplitude_median,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_convexity_std,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_convexity_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_convexity_min,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_convexity_max,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_area_above_baseline_mean,0.0,0.0,0.0,0.0,0.0,True
st_V1_st_area_above_baseline_median,0.0,0.0,0.0,0.0,0.0,True
st_V2_s_amplitude_median,0.0,0.0,0.0,0.0,0.0,True
morph_V1_covedness_score_median,0.0,0.0,0.0,0.0,0.0,True
st_V2_high_takeoff_gt_2mm_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V2_j_point_amplitude_mean,0.0,0.0,0.0,0.0,0.0,True
st_V2_high_takeoff_gt_2mm_mean,0.0,0.0,0.0,0.0,0.0,True
st_V2_high_takeoff_gt_2mm_median,0.0,0.0,0.0,0.0,0.0,True
st_V2_s_amplitude_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V1_t_inversion_indicator_max,0.0,0.0,0.0,0.0,0.0,True
morph_V1_high_takeoff_gt_1mm_n_valid,0.0,0.0,0.0,0.0,0.0,True
morph_V3_t_mean_median,0.0,0.0,0.0,0.0,0.0,True
morph_V1_high_takeoff_gt_1mm_std,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_monotonicity_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_monotonicity_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_slope_j0_j40_max,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_slope_j0_j40_median,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_slope_j0_j40_min,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_slope_j0_j40_n_valid,0.0,0.0,0.0,0.0,0.0,True
st_V3_st_slope_j0_j40_std,0.0,0.0,0.0,0.0,0.0,True
morph_V3_saddleback_score_min,-1.7644686428619517e-06,0.000283175124021242,0.00013236395273182172,-0.00019157088122601456,0.0001827485380117011,False
st_V2_r_amplitude_mean,-5.327014855133582e-06,0.00026354254610835745,0.00018625725123703164,-0.00025584795321638155,0.0002681992337164929,False
morph_V2_covedness_score_max,-7.3099415204576815e-06,3.936523981824686e-05,1.6345526151320507e-05,-3.654970760234022e-05,5.181040781584064e-17,False
st_V2_st_monotonicity_max,-7.309941520468044e-06,3.936523981823579e-05,1.6345526151314717e-05,-3.654970760234022e-05,0.0,False
morph_V2_t_inversion_indicator_min,-7.528399542914658e-06,0.0001982813749966975,4.215583075243009e-05,-7.662835249039694e-05,3.8986354775823644e-05,False
st_V1_high_takeoff_gt_2mm_max,-7.662835249031552e-06,0.00017288144325944437,1.713462051721608e-05,-3.831417624515776e-05,0.0,False
st_V1_st_j80_n_valid,-7.662835249033773e-06,4.126563070601676e-05,1.713462051724173e-05,-3.831417624520587e-05,3.700743415417188e-17,False
morph_V3_t_inversion_indicator_mean,-7.662835249036734e-06,0.0002011403026575738,1.7134620517227667e-05,-3.831417624518367e-05,0.0,False
morph_V3_high_takeoff_gt_1mm_n_valid,-7.662835249039694e-06,0.00011078032409809308,1.7134620517234284e-05,-3.831417624519847e-05,0.0,False
st_V3_st_j40_median,-7.662835249041913e-06,4.126563070601027e-05,1.7134620517239248e-05,-3.831417624520957e-05,0.0,False
st_V1_st_curvature_sign_median,-7.797270955158807e-06,0.000153786221624298,1.7435227894719807e-05,-3.898635477579404e-05,0.0,False
st_V1_rs_ratio_median,-7.79727095516621e-06,4.1989589139453104e-05,1.743522789473636e-05,-3.898635477583105e-05,0.0,False
st_V2_j_point_confidence_std,-9.578544061294969e-06,0.0005582964960867164,0.001198007464328908,-0.0013888888888889358,0.0018773946360153616,False
st_V2_j_point_confidence_min,-1.1292599314383827e-05,0.0003740367702390227,0.0006437244662899541,-0.0008771929824561653,0.0009356725146198526,False
st_V1_st_slope_j0_j40_min,-1.2099213551108141e-05,0.001149978258885015,0.0008871988912507442,-0.0014619883040936051,0.0009356725146198859,False
morph_V3_high_takeoff_gt_2mm_min,-1.4519056261324712e-05,0.001027155167670636,0.001212500947094606,-0.002046783625731015,0.0011695906432748167,False
morph_V2_second_hump_amplitude_n_valid,-1.4619883040935348e-05,5.470259337389358e-05,3.269105230262985e-05,-7.309941520468044e-05,3.7007434154171884e-18,False
st_V1_rs_ratio_mean,-1.4619883040936088e-05,0.00011229745245422259,3.2691052302629434e-05,-7.309941520468044e-05,0.0,False
st_V1_st_monotonicity_n_valid,-1.5325670498052004e-05,0.00027798248501482336,3.426924103443837e-05,-7.662835249031553e-05,5.551115123125783e-17,False
morph_V2_second_hump_present_n_valid,-1.5325670498083826e-05,5.7343408226418824e-05,3.4269241034478496e-05,-7.662835249041914e-05,0.0,False
st_V3_st_monotonicity_mean,-1.5594541910321318e-05,0.0001471186141451373,3.4870455789447895e-05,-7.797270955160659e-05,0.0,False
morph_V2_t_inversion_indicator_std,-2.07030987430253e-05,0.0002390749342177246,0.0005060407128428514,-0.0007662835249041914,0.0006627680311890649,False
sq_V6_std,-2.0787121059347625e-05,0.0004040702065795261,0.00017480312943332738,-0.00025584795321638155,0.00022988505747129073,False
morph_V3_t_inversion_indicator_min,-2.1392081736902516e-05,0.000516294714242614,0.00011993895915009617,-0.0001532567049807902,0.0001559454191033057,False
morph_V1_high_takeoff_gt_2mm_mean,-2.15769308328273e-05,0.0002369196367314666,7.161399024211699e-05,-0.00014619883040936087,3.8314176245224374e-05,False
sq_V2_range,-2.192982456139451e-05,0.0002144941630281024,4.9036578453957805e-05,-0.00010964912280703546,6.29126380620922e-17,False
st_V1_st_j80_j0_ratio_n_valid,-2.1929824561404873e-05,8.680074625027756e-05,4.9036578453945804e-05,-0.00010964912280702436,0.0,False
st_V2_st_slope_j20_j80_mean,-2.2719634334876412e-05,0.0002047476948060364,0.00010024749005211367,-0.00019157088122603676,7.79727095516547e-05,False
st_V2_st_j80_median,-2.2988505747096882e-05,0.00042849250203019936,0.0006374447308225339,-0.0009578544061301949,0.000842911877394692,False
st_V2_st_j80_j0_ratio_mean,-2.2988505747123523e-05,6.896551724137056e-05,5.1403861551712794e-05,-0.00011494252873561761,0.0,False
sq_V2_mean,-2.2988505747125003e-05,0.00012379689211803238,5.14038615517161e-05,-0.00011494252873562501,0.0,False
morph_V2_covedness_score_mean,-2.2988505747125742e-05,6.896551724137723e-05,5.1403861551717754e-05,-0.00011494252873562871,0.0,False
morph_V1_t_mean_mean,-2.3391812865484565e-05,0.0001637426900584808,5.230568368417763e-05,-0.00011695906432742283,0.0,False
morph_V3_t_inversion_indicator_std,-2.7290448343081734e-05,0.00028327385893153073,0.0005732452639598681,-0.0008771929824561653,0.0007407407407407566,False
morph_V2_high_takeoff_gt_2mm_n_valid,-3.619681387375673e-05,0.0003044603906278663,0.00010369263469226033,-0.0002192982456140376,3.831417624525398e-05,False
morph_V3_saddleback_score_std,-3.619681387376931e-05,0.00027745706961542627,0.00010369263469226283,-0.0002192982456140598,3.8314176245213274e-05,False
st_V2_st_j40_std,-3.831417624519107e-05,0.00027254282365944926,8.567310258615487e-05,-0.00019157088122595534,0.0,False
sq_V3_range,-4.019627613093045e-05,0.0004782044208128616,0.0003196618484594133,-0.0005458089668616569,0.0003448275862069861,False
sq_V6_baseline_drift,-4.061638771256425e-05,0.0004830200165716981,0.0007814671583714541,-0.0012792397660819077,0.0008812260536399053,False
morph_V3_second_hump_amplitude_min,-4.0784432345209636e-05,0.0003408591465149017,0.0002590993458842486,-0.00045977011494242973,0.00025584795321638155,False
morph_V3_t_amplitude_n_valid,-4.100289036767844e-05,0.0019982565149774876,0.0011287584869512438,-0.0008966861598439883,0.0019157088122605452,False
st_V3_s_amplitude_mean,-4.597701149424261e-05,0.00022524043611799144,0.00010280772310341565,-0.00022988505747121302,0.0,False
